state,county,county_fips,year,analyte_name,time_period,quarter,average_concentration,maximum_concentration,sdwa_limit,units,pws_id_number,pws_name,pws_primary_source_code,pws_population_served,pws_latitude,pws_longitude,over_limit_by
Colorado,Weld,08123,2005,TTHM (total trihalomethanes),Quarter,4,90,90,80,ug/L,CO0162291,FT LUPTON CITY OF,SW,7100,40.17,-104.38,+10 ug/L
Colorado,Weld,08123,2005,TTHM (total trihalomethanes),Year,0,42.7,80.4,80,ug/L,CO0162321,GREELEY CITY OF,SW,91109,40.17,-104.42,+0.4 ug/L
Colorado,Weld,08123,2005,TTHM (total trihalomethanes),Quarter,2,63.4,80.4,80,ug/L,CO0162321,GREELEY CITY OF,SW,91109,40.17,-104.42,+0.4 ug/L
Colorado,Weld,08123,2005,TTHM (total trihalomethanes),Year,0,67.4,124.8,80,ug/L,CO0162359,HUDSON TOWN OF,SWP,2439,40.17,-104.64,+44.8 ug/L
Colorado,Weld,08123,2005,TTHM (total trihalomethanes),Quarter,2,105,124.8,80,ug/L,CO0162359,HUDSON TOWN OF,SWP,2439,40.17,-104.64,+44.8 ug/L
Colorado,Weld,08123,2005,TTHM (total trihalomethanes),Quarter,3,91.2,97.6,80,ug/L,CO0162359,HUDSON TOWN OF,SWP,2439,40.17,-104.64,+17.6 ug/L
Colorado,Archuleta,08007,2005,TTHM (total trihalomethanes),Year,0,149.2,169.1,80,ug/L,CO0204950,LOG PARK WC,SWP,50,37.23,-106.99,+89.1 ug/L
Colorado,Archuleta,08007,2005,TTHM (total trihalomethanes),Quarter,1,169.1,169.1,80,ug/L,CO0204950,LOG PARK WC,SWP,50,37.23,-106.99,+89.1 ug/L
Colorado,Archuleta,08007,2005,TTHM (total trihalomethanes),Quarter,2,129.2,129.2,80,ug/L,CO0204950,LOG PARK WC,SWP,50,37.23,-106.99,+49.2 ug/L
Colorado,Archuleta,08007,2005,TTHM (total trihalomethanes),Year,0,58.9,142,80,ug/L,CO0104300,PAGOSA AREA WSD,SW,14366,37.2,-107.03,+62 ug/L
Colorado,Archuleta,08007,2005,TTHM (total trihalomethanes),Quarter,1,75.6,91.4,80,ug/L,CO0104300,PAGOSA AREA WSD,SW,14366,37.2,-107.03,+11.4 ug/L
Colorado,Archuleta,08007,2005,TTHM (total trihalomethanes),Quarter,3,125.4,142,80,ug/L,CO0104300,PAGOSA AREA WSD,SW,14366,37.2,-107.03,+62 ug/L
Colorado,Archuleta,08007,2005,TTHM (total trihalomethanes),Year,0,45.4,87.1,80,ug/L,CO0104500,PAGOSA AREA,GW,0,37.26,-107.3,+7.1 ug/L
Colorado,Archuleta,08007,2005,TTHM (total trihalomethanes),Quarter,1,61,87.1,80,ug/L,CO0104500,PAGOSA AREA,GW,0,37.26,-107.3,+7.1 ug/L
Colorado,Boulder,08013,2005,TTHM (total trihalomethanes),Year,0,53.3,120,80,ug/L,CO0107152,BOULDER CITY OF,SW,166080,40.02,-105.34,+40 ug/L
Colorado,Boulder,08013,2005,TTHM (total trihalomethanes),Quarter,2,89.1,120,80,ug/L,CO0107152,BOULDER CITY OF,SW,166080,40.02,-105.34,+40 ug/L
Colorado,Boulder,08013,2005,TTHM (total trihalomethanes),Year,0,39.1,81.8,80,ug/L,CO0107496,LYONS TOWN OF,SWP,1700,40.11,-105.53,+1.8 ug/L
Colorado,Boulder,08013,2005,TTHM (total trihalomethanes),Quarter,4,81.8,81.8,80,ug/L,CO0107496,LYONS TOWN OF,SWP,1700,40.11,-105.53,+1.8 ug/L
Colorado,Boulder,08013,2005,TTHM (total trihalomethanes),Year,0,49.8,88.6,80,ug/L,CO0107701,SAN LAZARO MFCTD HOUSING COMMUNITY,SW,500,40.03,-105.22,+8.6 ug/L
Colorado,Boulder,08013,2005,TTHM (total trihalomethanes),Quarter,2,88.6,88.6,80,ug/L,CO0107701,SAN LAZARO MFCTD HOUSING COMMUNITY,SW,500,40.03,-105.22,+8.6 ug/L
Colorado,Summit,08117,2005,TTHM (total trihalomethanes),Year,0,59.2,82.1,80,ug/L,CO0159063,HAMILTON CREEK MD,SW,162,39.54,-106.14,+2.1 ug/L
Colorado,Summit,08117,2005,TTHM (total trihalomethanes),Quarter,3,82.1,82.1,80,ug/L,CO0159063,HAMILTON CREEK MD,SW,162,39.54,-106.14,+2.1 ug/L
Colorado,Teller,08119,2005,TTHM (total trihalomethanes),Year,0,64.2,250,80,ug/L,CO0160550,VALLEY MAINT CORP NO 1,GW,470,38.99,-105.13,+170 ug/L
Colorado,Teller,08119,2005,TTHM (total trihalomethanes),Quarter,3,64.2,250,80,ug/L,CO0160550,VALLEY MAINT CORP NO 1,GW,470,38.99,-105.13,+170 ug/L
Colorado,Teller,08119,2005,TTHM (total trihalomethanes),Year,0,56.2,82.9,80,ug/L,CO0160700,VICTOR CITY OF,SW,434,38.73,-105.11,+2.9 ug/L
Colorado,Teller,08119,2005,TTHM (total trihalomethanes),Quarter,3,82.9,82.9,80,ug/L,CO0160700,VICTOR CITY OF,SW,434,38.73,-105.11,+2.9 ug/L
Colorado,Boulder,08013,2005,TTHM (total trihalomethanes),Year,0,59.2,101.6,80,ug/L,CO0162255,ERIE TOWN OF,SW,18168,40.1,-105.22,+21.6 ug/L
Colorado,San Miguel,08113,2006,TTHM (total trihalomethanes),Year,0,83.4,114.9,80,ug/L,CO0157500,NORWOOD WATER COMMISSION,SW,1700,37.97,-108.33,+34.9 ug/L
Colorado,San Miguel,08113,2006,TTHM (total trihalomethanes),Quarter,1,77.1,92.7,80,ug/L,CO0157500,NORWOOD WATER COMMISSION,SW,1700,37.97,-108.33,+12.7 ug/L
Colorado,San Miguel,08113,2006,TTHM (total trihalomethanes),Quarter,2,109.8,109.8,80,ug/L,CO0157500,NORWOOD WATER COMMISSION,SW,1700,37.97,-108.33,+29.8 ug/L
Colorado,San Miguel,08113,2006,TTHM (total trihalomethanes),Quarter,3,110.9,114.9,80,ug/L,CO0157500,NORWOOD WATER COMMISSION,SW,1700,37.97,-108.33,+34.9 ug/L
Colorado,Jefferson,08059,2006,TTHM (total trihalomethanes),Year,0,41.9,103.6,80,ug/L,CO0130105,NORTH TABLE MOUNTAIN WSD,SW,10000,39.64,-105.27,+23.6 ug/L
Colorado,Jefferson,08059,2006,TTHM (total trihalomethanes),Quarter,4,67.1,103.6,80,ug/L,CO0130105,NORTH TABLE MOUNTAIN WSD,SW,10000,39.64,-105.27,+23.6 ug/L
Colorado,La Plata,08067,2006,TTHM (total trihalomethanes),Year,0,58.5,94,80,ug/L,CO0134190,DURANGO WEST MD NO 2,SWP,930,37.25,-108,+14 ug/L
Colorado,La Plata,08067,2006,TTHM (total trihalomethanes),Quarter,2,94,94,80,ug/L,CO0134190,DURANGO WEST MD NO 2,SWP,930,37.25,-108,+14 ug/L
Colorado,Larimer,08069,2006,TTHM (total trihalomethanes),Year,0,77.7,92,80,ug/L,CO0135538,NEWELL WARNOCK WA,SW,130,40.55,-105.53,+12 ug/L
Colorado,Larimer,08069,2006,TTHM (total trihalomethanes),Quarter,3,92,92,80,ug/L,CO0135538,NEWELL WARNOCK WA,SW,130,40.55,-105.53,+12 ug/L
Colorado,Larimer,08069,2006,TTHM (total trihalomethanes),Year,0,55.4,108,80,ug/L,CO0135610,PINEWOOD SPRINGS WD,SW,751,40.39,-105.35,+28 ug/L
Colorado,Larimer,08069,2006,TTHM (total trihalomethanes),Quarter,4,108,108,80,ug/L,CO0135610,PINEWOOD SPRINGS WD,SW,751,40.39,-105.35,+28 ug/L
Colorado,Larimer,08069,2006,TTHM (total trihalomethanes),Year,0,77.2,108.1,80,ug/L,CO0135621,PROSPECT MOUNTAIN WC,SW,351,40.37,-105.53,+28.1 ug/L
Colorado,Larimer,08069,2006,TTHM (total trihalomethanes),Quarter,1,97.9,97.9,80,ug/L,CO0135621,PROSPECT MOUNTAIN WC,SW,351,40.37,-105.53,+17.9 ug/L
Colorado,Larimer,08069,2006,TTHM (total trihalomethanes),Quarter,2,87.6,87.6,80,ug/L,CO0135621,PROSPECT MOUNTAIN WC,SW,351,40.37,-105.53,+7.6 ug/L
Colorado,Larimer,08069,2006,TTHM (total trihalomethanes),Quarter,3,74.2,108.1,80,ug/L,CO0135621,PROSPECT MOUNTAIN WC,SW,351,40.37,-105.53,+28.1 ug/L
Colorado,Larimer,08069,2006,TTHM (total trihalomethanes),Year,0,71.1,86.8,80,ug/L,CO0135721,SPRING CANYON WSD,SW,1500,40.53,-105.16,+6.8 ug/L
Colorado,Larimer,08069,2006,TTHM (total trihalomethanes),Quarter,2,86.8,86.8,80,ug/L,CO0135721,SPRING CANYON WSD,SW,1500,40.53,-105.16,+6.8 ug/L
Colorado,Larimer,08069,2006,TTHM (total trihalomethanes),Quarter,3,84.5,84.5,80,ug/L,CO0135721,SPRING CANYON WSD,SW,1500,40.53,-105.16,+4.5 ug/L
Colorado,Logan,08075,2006,TTHM (total trihalomethanes),Year,0,78.1,114.2,80,ug/L,CO0138045,STERLING CITY OF,GW,13794,40.62,-103.18,+34.2 ug/L
Colorado,Logan,08075,2006,TTHM (total trihalomethanes),Quarter,1,73.4,80.2,80,ug/L,CO0138045,STERLING CITY OF,GW,13794,40.62,-103.18,+0.2 ug/L
Colorado,Logan,08075,2006,TTHM (total trihalomethanes),Quarter,3,76.6,102.7,80,ug/L,CO0138045,STERLING CITY OF,GW,13794,40.62,-103.18,+22.7 ug/L
Colorado,Logan,08075,2006,TTHM (total trihalomethanes),Quarter,4,95.3,114.2,80,ug/L,CO0138045,STERLING CITY OF,GW,13794,40.62,-103.18,+34.2 ug/L
Colorado,Mesa,08077,2006,TTHM (total trihalomethanes),Year,0,68.7,125.1,80,ug/L,CO0139205,DEBEQUE TOWN OF,SW,1350,39.33,-108.19,+45.1 ug/L
Colorado,Mesa,08077,2006,TTHM (total trihalomethanes),Quarter,3,125.1,125.1,80,ug/L,CO0139205,DEBEQUE TOWN OF,SW,1350,39.33,-108.19,+45.1 ug/L
Colorado,Mesa,08077,2006,TTHM (total trihalomethanes),Year,0,57.3,109,80,ug/L,CO0139220,GATEWAY CANYONS WS,GW,50,39.16,-108.6,+29 ug/L
Colorado,Mesa,08077,2006,TTHM (total trihalomethanes),Quarter,1,100.9,100.9,80,ug/L,CO0139220,GATEWAY CANYONS WS,GW,50,39.16,-108.6,+20.9 ug/L
Colorado,Mesa,08077,2006,TTHM (total trihalomethanes),Quarter,4,109,109,80,ug/L,CO0139220,GATEWAY CANYONS WS,GW,50,39.16,-108.6,+29 ug/L
Colorado,Adams,08001,2006,TTHM (total trihalomethanes),Year,0,34.1,82.3,80,ug/L,CO0101140,SOUTH ADAMS COUNTY WSD,SWP,51465,39.81,-104.91,+2.3 ug/L
Colorado,Adams,08001,2006,TTHM (total trihalomethanes),Quarter,4,39.9,82.3,80,ug/L,CO0101140,SOUTH ADAMS COUNTY WSD,SWP,51465,39.81,-104.91,+2.3 ug/L
Colorado,Adams,08001,2006,TTHM (total trihalomethanes),Year,0,99.4,111.6,80,ug/L,CO0101157,TODD CREEK FARMS VILLAGE MD  NO1,GU,2700,39.97,-104.9,+31.6 ug/L
Colorado,Adams,08001,2006,TTHM (total trihalomethanes),Quarter,3,87.2,87.2,80,ug/L,CO0101157,TODD CREEK FARMS VILLAGE MD  NO1,GU,2700,39.97,-104.9,+7.2 ug/L
Colorado,Adams,08001,2006,TTHM (total trihalomethanes),Quarter,4,111.6,111.6,80,ug/L,CO0101157,TODD CREEK FARMS VILLAGE MD  NO1,GU,2700,39.97,-104.9,+31.6 ug/L
Colorado,Archuleta,08007,2006,TTHM (total trihalomethanes),Year,0,71.2,118.2,80,ug/L,CO0104533,NAVAJO RIVER RANCH POA,GU,50,37.16,-107.05,+38.2 ug/L
Colorado,Archuleta,08007,2006,TTHM (total trihalomethanes),Quarter,3,118.2,118.2,80,ug/L,CO0104533,NAVAJO RIVER RANCH POA,GU,50,37.16,-107.05,+38.2 ug/L
Colorado,Boulder,08013,2006,TTHM (total trihalomethanes),Year,0,44.1,87.4,80,ug/L,CO0107471,LEFT HAND WD,SW,18778,39.98,-105.33,+7.4 ug/L
Colorado,Boulder,08013,2006,TTHM (total trihalomethanes),Quarter,3,60.7,87.4,80,ug/L,CO0107471,LEFT HAND WD,SW,18778,39.98,-105.33,+7.4 ug/L
Colorado,Boulder,08013,2006,TTHM (total trihalomethanes),Year,0,63.5,111.3,80,ug/L,CO0107473,LAFAYETTE CITY OF,SW,27651,40.16,-105.42,+31.3 ug/L
Colorado,Boulder,08013,2006,TTHM (total trihalomethanes),Quarter,3,96.5,111.3,80,ug/L,CO0107473,LAFAYETTE CITY OF,SW,27651,40.16,-105.42,+31.3 ug/L
Colorado,Boulder,08013,2006,TTHM (total trihalomethanes),Year,0,65.4,95.8,80,ug/L,CO0107610,PINE BROOK HILLS WD,SW,1100,40.17,-105.54,+15.8 ug/L
Colorado,Boulder,08013,2006,TTHM (total trihalomethanes),Quarter,3,95.8,95.8,80,ug/L,CO0107610,PINE BROOK HILLS WD,SW,1100,40.17,-105.54,+15.8 ug/L
Colorado,Fremont,08043,2006,TTHM (total trihalomethanes),Year,0,66.7,132.6,80,ug/L,CO0122600,PARK CENTER WD,SW,3800,38.36,-105.36,+52.6 ug/L
Colorado,Fremont,08043,2006,TTHM (total trihalomethanes),Quarter,3,132.6,132.6,80,ug/L,CO0122600,PARK CENTER WD,SW,3800,38.36,-105.36,+52.6 ug/L
Colorado,Fremont,08043,2006,TTHM (total trihalomethanes),Year,0,50.2,91,80,ug/L,CO0122700,PENROSE WD,SW,3298,38.4,-105.74,+11 ug/L
Colorado,Fremont,08043,2006,TTHM (total trihalomethanes),Quarter,3,91,91,80,ug/L,CO0122700,PENROSE WD,SW,3298,38.4,-105.74,+11 ug/L
Colorado,Garfield,08045,2006,TTHM (total trihalomethanes),Year,0,64.9,140,80,ug/L,CO0123601,PANORAMIC MESA SUBD,GW,45,39.57,-107.67,+60 ug/L
Colorado,Garfield,08045,2006,TTHM (total trihalomethanes),Quarter,3,128.2,140,80,ug/L,CO0123601,PANORAMIC MESA SUBD,GW,45,39.57,-107.67,+60 ug/L
Colorado,Garfield,08045,2006,TTHM (total trihalomethanes),Year,0,80.4,120,80,ug/L,CO0123710,SILT TOWN OF,SW,2400,39.55,-107.65,+40 ug/L
Colorado,Garfield,08045,2006,TTHM (total trihalomethanes),Quarter,2,120,120,80,ug/L,CO0123710,SILT TOWN OF,SW,2400,39.55,-107.65,+40 ug/L
Colorado,El Paso,08041,2006,TTHM (total trihalomethanes),Year,0,42,88.3,80,ug/L,CO0121900,WIDEFIELD WSD,SWP,18343,38.73,-104.73,+8.3 ug/L
Colorado,El Paso,08041,2006,TTHM (total trihalomethanes),Quarter,3,49.7,88.3,80,ug/L,CO0121900,WIDEFIELD WSD,SWP,18343,38.73,-104.73,+8.3 ug/L
Colorado,Grand,08049,2006,TTHM (total trihalomethanes),Year,0,97.9,149.4,80,ug/L,CO0125288,FRASER TOWN OF,GW,1200,40.24,-106.19,+69.4 ug/L
Colorado,Grand,08049,2006,TTHM (total trihalomethanes),Quarter,3,149.4,149.4,80,ug/L,CO0125288,FRASER TOWN OF,GW,1200,40.24,-106.19,+69.4 ug/L
Colorado,Grand,08049,2006,TTHM (total trihalomethanes),Year,0,70.4,112.6,80,ug/L,CO0125289,FRASER MARYVALE TOWN OF,U,0,39.95,-106.01,+32.6 ug/L
Colorado,Grand,08049,2006,TTHM (total trihalomethanes),Quarter,3,112.6,112.6,80,ug/L,CO0125289,FRASER MARYVALE TOWN OF,U,0,39.95,-106.01,+32.6 ug/L
Colorado,Jefferson,08059,2006,TTHM (total trihalomethanes),Year,0,52.9,83.6,80,ug/L,CO0130035,GENESEE WSD,SW,4100,39.89,-105.27,+3.6 ug/L
Colorado,Jefferson,08059,2006,TTHM (total trihalomethanes),Quarter,3,83.6,83.6,80,ug/L,CO0130035,GENESEE WSD,SW,4100,39.89,-105.27,+3.6 ug/L
Colorado,Eagle,08037,2006,TTHM (total trihalomethanes),Year,0,53.8,170.7,80,ug/L,CO0119786,UPPER EAGLE REGIONAL WA,SW,14202,39.61,-106.68,+90.7 ug/L
Colorado,Eagle,08037,2006,TTHM (total trihalomethanes),Quarter,2,66.2,170.7,80,ug/L,CO0119786,UPPER EAGLE REGIONAL WA,SW,14202,39.61,-106.68,+90.7 ug/L
Colorado,Eagle,08037,2006,TTHM (total trihalomethanes),Quarter,3,50.4,81.6,80,ug/L,CO0119786,UPPER EAGLE REGIONAL WA,SW,14202,39.61,-106.68,+1.6 ug/L
Colorado,El Paso,08041,2006,TTHM (total trihalomethanes),Year,0,45.3,89.9,80,ug/L,CO0121275,FOUNTAIN CITY OF,SWP,20000,39.05,-104.4,+9.9 ug/L
Colorado,El Paso,08041,2006,TTHM (total trihalomethanes),Quarter,3,58.1,89.9,80,ug/L,CO0121275,FOUNTAIN CITY OF,SWP,20000,39.05,-104.4,+9.9 ug/L
Colorado,El Paso,08041,2006,TTHM (total trihalomethanes),Year,0,60.9,87.2,80,ug/L,CO0121800,STRATMOOR HILLS WSD,SWP,6500,38.75,-104.78,+7.2 ug/L
Colorado,El Paso,08041,2006,TTHM (total trihalomethanes),Quarter,3,70.3,87.2,80,ug/L,CO0121800,STRATMOOR HILLS WSD,SWP,6500,38.75,-104.78,+7.2 ug/L
Colorado,Pueblo,08101,2006,TTHM (total trihalomethanes),Year,0,50.4,95.6,80,ug/L,CO0151100,BEULAH WATER WORKS DISTRICT,SW,335,38.07,-104.98,+15.6 ug/L
Colorado,Pueblo,08101,2006,TTHM (total trihalomethanes),Quarter,2,95.6,95.6,80,ug/L,CO0151100,BEULAH WATER WORKS DISTRICT,SW,335,38.07,-104.98,+15.6 ug/L
Colorado,Pueblo,08101,2006,TTHM (total trihalomethanes),Year,0,44,89.7,80,ug/L,CO0151650,PUEBLO WEST MD,SW,30000,38.31,-104.74,+9.7 ug/L
Colorado,Pueblo,08101,2006,TTHM (total trihalomethanes),Quarter,3,60.7,89.7,80,ug/L,CO0151650,PUEBLO WEST MD,SW,30000,38.31,-104.74,+9.7 ug/L
Colorado,Pueblo,08101,2006,TTHM (total trihalomethanes),Year,0,35.9,80.2,80,ug/L,CO0151750,ST CHARLES MESA WD,SW,11892,38.22,-104.52,+0.2 ug/L
Colorado,Pueblo,08101,2006,TTHM (total trihalomethanes),Quarter,3,57.2,80.2,80,ug/L,CO0151750,ST CHARLES MESA WD,SW,11892,38.22,-104.52,+0.2 ug/L
Colorado,Routt,08107,2006,TTHM (total trihalomethanes),Year,0,43,103.3,80,ug/L,CO0154743,TIMBERS WSD,SW,41,40.37,-106.8,+23.3 ug/L
Colorado,Routt,08107,2006,TTHM (total trihalomethanes),Quarter,3,103.3,103.3,80,ug/L,CO0154743,TIMBERS WSD,SW,41,40.37,-106.8,+23.3 ug/L
Colorado,Pueblo,08101,2007,TTHM (total trihalomethanes),Year,0,68.6,96.2,80,ug/L,CO0151050,AVONDALE WSD,GW,1500,38.23,-104.35,+16.2 ug/L
Colorado,Pueblo,08101,2007,TTHM (total trihalomethanes),Quarter,3,96.2,96.2,80,ug/L,CO0151050,AVONDALE WSD,GW,1500,38.23,-104.35,+16.2 ug/L
Colorado,Pueblo,08101,2007,TTHM (total trihalomethanes),Year,0,54,82.9,80,ug/L,CO0151100,BEULAH WATER WORKS DISTRICT,SW,335,38.08,-104.98,+2.9 ug/L
Colorado,Pueblo,08101,2007,TTHM (total trihalomethanes),Quarter,3,82.9,82.9,80,ug/L,CO0151100,BEULAH WATER WORKS DISTRICT,SW,335,38.08,-104.98,+2.9 ug/L
Colorado,Pueblo,08101,2007,TTHM (total trihalomethanes),Year,0,45.8,85.6,80,ug/L,CO0151200,COLORADO CITY MD,SW,1811,37.9,-104.87,+5.6 ug/L
Colorado,Pueblo,08101,2007,TTHM (total trihalomethanes),Quarter,3,61.6,85.6,80,ug/L,CO0151200,COLORADO CITY MD,SW,1811,37.9,-104.87,+5.6 ug/L
Colorado,Pueblo,08101,2007,TTHM (total trihalomethanes),Year,0,47.1,112.4,80,ug/L,CO0151650,PUEBLO WEST MD,SW,30000,38.3,-104.74,+32.4 ug/L
Colorado,Pueblo,08101,2007,TTHM (total trihalomethanes),Quarter,3,72.7,112.4,80,ug/L,CO0151650,PUEBLO WEST MD,SW,30000,38.3,-104.74,+32.4 ug/L
Colorado,Pueblo,08101,2007,TTHM (total trihalomethanes),Year,0,40.3,81.7,80,ug/L,CO0151700,RYE TOWN OF,SW,219,37.92,-104.93,+1.7 ug/L
Colorado,Pueblo,08101,2007,TTHM (total trihalomethanes),Quarter,2,81.7,81.7,80,ug/L,CO0151700,RYE TOWN OF,SW,219,37.92,-104.93,+1.7 ug/L
Colorado,Routt,08107,2007,TTHM (total trihalomethanes),Year,0,74.7,100.8,80,ug/L,CO0154566,OAK CREEK TOWN OF,SW,850,40.57,-107.03,+20.8 ug/L
Colorado,Routt,08107,2007,TTHM (total trihalomethanes),Quarter,3,100.8,100.8,80,ug/L,CO0154566,OAK CREEK TOWN OF,SW,850,40.57,-107.03,+20.8 ug/L
Colorado,San Miguel,08113,2007,TTHM (total trihalomethanes),Year,0,66.4,124.7,80,ug/L,CO0157500,NORWOOD WATER COMMISSION,SW,1700,37.97,-108.33,+44.7 ug/L
Colorado,San Miguel,08113,2007,TTHM (total trihalomethanes),Quarter,3,122,124.7,80,ug/L,CO0157500,NORWOOD WATER COMMISSION,SW,1700,37.97,-108.33,+44.7 ug/L
Colorado,San Miguel,08113,2007,TTHM (total trihalomethanes),Year,0,77.2,93.1,80,ug/L,CO0157950,WILSON MESA,SW,155,37.91,-108.02,+13.1 ug/L
Colorado,San Miguel,08113,2007,TTHM (total trihalomethanes),Quarter,3,93.1,93.1,80,ug/L,CO0157950,WILSON MESA,SW,155,37.91,-108.02,+13.1 ug/L
Colorado,Teller,08119,2007,TTHM (total trihalomethanes),Year,0,51.7,84,80,ug/L,CO0160900,WOODLAND PARK CITY OF,SW,8500,38.96,-105.09,+4 ug/L
Colorado,Teller,08119,2007,TTHM (total trihalomethanes),Quarter,3,77.9,84,80,ug/L,CO0160900,WOODLAND PARK CITY OF,SW,8500,38.96,-105.09,+4 ug/L
Colorado,Clear Creek,08019,2007,TTHM (total trihalomethanes),Quarter,3,103.4,103.4,80,ug/L,CO0110026,LOOKOUT MOUNTAIN WD,SW,1200,39.76,-105.65,+23.4 ug/L
Colorado,Douglas,08035,2007,TTHM (total trihalomethanes),Year,0,102.8,175.3,80,ug/L,CO0118002,BELL MTN RANCH,GW,1000,39.35,-104.95,+95.3 ug/L
Colorado,Douglas,08035,2007,TTHM (total trihalomethanes),Quarter,3,102.8,175.3,80,ug/L,CO0118002,BELL MTN RANCH,GW,1000,39.35,-104.95,+95.3 ug/L
Colorado,Douglas,08035,2007,TTHM (total trihalomethanes),Year,0,41.4,81.6,80,ug/L,CO0118055,ROXBOROUGH PARK WSD,SW,7756,39.49,-105.07,+1.6 ug/L
Colorado,Douglas,08035,2007,TTHM (total trihalomethanes),Quarter,3,57.8,81.6,80,ug/L,CO0118055,ROXBOROUGH PARK WSD,SW,7756,39.49,-105.07,+1.6 ug/L
Colorado,Eagle,08037,2007,TTHM (total trihalomethanes),Year,0,101.5,157,80,ug/L,CO0119673,RED SKY RANCH,SW,50,39.69,-106.69,+77 ug/L
Colorado,Eagle,08037,2007,TTHM (total trihalomethanes),Quarter,3,153,153,80,ug/L,CO0119673,RED SKY RANCH,SW,50,39.69,-106.69,+73 ug/L
Colorado,Eagle,08037,2007,TTHM (total trihalomethanes),Quarter,4,148.5,157,80,ug/L,CO0119673,RED SKY RANCH,SW,50,39.69,-106.69,+77 ug/L
Colorado,Eagle,08037,2007,TTHM (total trihalomethanes),Year,0,50.7,133,80,ug/L,CO0119786,UPPER EAGLE REGIONAL WA,SW,14202,39.62,-106.68,+53 ug/L
Colorado,Eagle,08037,2007,TTHM (total trihalomethanes),Quarter,1,47.1,83.5,80,ug/L,CO0119786,UPPER EAGLE REGIONAL WA,SW,14202,39.62,-106.68,+3.5 ug/L
Colorado,Eagle,08037,2007,TTHM (total trihalomethanes),Quarter,2,51.4,133,80,ug/L,CO0119786,UPPER EAGLE REGIONAL WA,SW,14202,39.62,-106.68,+53 ug/L
Colorado,Eagle,08037,2007,TTHM (total trihalomethanes),Quarter,4,62.1,101,80,ug/L,CO0119786,UPPER EAGLE REGIONAL WA,SW,14202,39.62,-106.68,+21 ug/L
Colorado,El Paso,08041,2007,TTHM (total trihalomethanes),Year,0,59,86.3,80,ug/L,CO0121025,ACADEMY WSD,GW,750,39.04,-104.78,+6.3 ug/L
Colorado,El Paso,08041,2007,TTHM (total trihalomethanes),Quarter,3,86.3,86.3,80,ug/L,CO0121025,ACADEMY WSD,GW,750,39.04,-104.78,+6.3 ug/L
Colorado,Garfield,08045,2007,TTHM (total trihalomethanes),Quarter,3,47.6,93,80,ug/L,CO0123602,PARACHUTE TOWN OF,SW,1320,39.46,-108.01,+13 ug/L
Colorado,Garfield,08045,2007,TTHM (total trihalomethanes),Quarter,4,42.2,83.1,80,ug/L,CO0123602,PARACHUTE TOWN OF,SW,1320,39.46,-108.01,+3.1 ug/L
Colorado,Garfield,08045,2007,TTHM (total trihalomethanes),Year,0,65.2,92.9,80,ug/L,CO0123676,RIFLE CITY OF,SW,7001,39.49,-107.84,+12.9 ug/L
Colorado,Garfield,08045,2007,TTHM (total trihalomethanes),Quarter,2,81.7,92.9,80,ug/L,CO0123676,RIFLE CITY OF,SW,7001,39.49,-107.84,+12.9 ug/L
Colorado,Garfield,08045,2007,TTHM (total trihalomethanes),Quarter,3,78.6,86.7,80,ug/L,CO0123676,RIFLE CITY OF,SW,7001,39.49,-107.84,+6.7 ug/L
Colorado,Gilpin,08047,2007,TTHM (total trihalomethanes),Year,0,54,85.6,80,ug/L,CO0124147,BLACK HAWK CITY OF,SW,3892,39.83,-105.48,+5.6 ug/L
Colorado,Gilpin,08047,2007,TTHM (total trihalomethanes),Quarter,3,80.5,85.6,80,ug/L,CO0124147,BLACK HAWK CITY OF,SW,3892,39.83,-105.48,+5.6 ug/L
Colorado,Grand,08049,2007,TTHM (total trihalomethanes),Year,0,41.5,96.9,80,ug/L,CO0125843,WINTER PARK WSD,SW,845,39.88,-105.75,+16.9 ug/L
Colorado,Grand,08049,2007,TTHM (total trihalomethanes),Quarter,2,69.6,96.9,80,ug/L,CO0125843,WINTER PARK WSD,SW,845,39.88,-105.75,+16.9 ug/L
Colorado,Grand,08049,2007,TTHM (total trihalomethanes),Quarter,3,61.5,95.5,80,ug/L,CO0125843,WINTER PARK WSD,SW,845,39.88,-105.75,+15.5 ug/L
Colorado,Gunnison,08051,2007,TTHM (total trihalomethanes),Year,0,46.8,83.2,80,ug/L,CO0126188,CRESTED BUTTE TOWN OF,SW,1600,38.88,-107,+3.2 ug/L
Colorado,Gunnison,08051,2007,TTHM (total trihalomethanes),Quarter,3,83.2,83.2,80,ug/L,CO0126188,CRESTED BUTTE TOWN OF,SW,1600,38.88,-107,+3.2 ug/L
Colorado,Jackson,08057,2007,TTHM (total trihalomethanes),Year,0,52.6,108.4,80,ug/L,CO0129834,WALDEN TOWN OF,SW,750,40.73,-106.27,+28.4 ug/L
Colorado,Jackson,08057,2007,TTHM (total trihalomethanes),Quarter,2,81,81,80,ug/L,CO0129834,WALDEN TOWN OF,SW,750,40.73,-106.27,+1 ug/L
Colorado,Jackson,08057,2007,TTHM (total trihalomethanes),Quarter,3,108.4,108.4,80,ug/L,CO0129834,WALDEN TOWN OF,SW,750,40.73,-106.27,+28.4 ug/L
Colorado,Jefferson,08059,2007,TTHM (total trihalomethanes),Year,0,50.9,81.9,80,ug/L,CO0130030,EVERGREEN MD,SW,13500,39.76,-105.24,+1.9 ug/L
